"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST","airTemp_F","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-07-31","2024-07-31 14:26:00","BUFFAM","night",56,NA,"","Run","Woody_debris","Left",NA,"Sand,Pebble,Rock","Fully shaded",-72.46013867,42.38145183,"","iPad",0.78,"2024-07-31 13:43:07",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 14:29:00","AMETHYST","night",19,NA,"","Riffle","","Left",NA,"Rock,Pebble","Mostly shaded",-72.46027867,42.3813835,"","iPad",2.83,NA,82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 14:31:00","HARRIS","night",20,NA,"","Run","Woody_debris","Center",NA,"Rock,Boulder","Mostly shaded",-72.46026933,42.38119033,"","iPad",2.05,"2024-07-31 14:37:29",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 15:05:00","BUFFAM","night",60,NA,"","Run","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.45862233,42.38186283,"","iPad",0.78,"2024-07-31 13:43:07",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 15:11:00","BUFFAM","night",62,NA,"","Pool","","Right",NA,"Rock,Pebble,Sand,Granule","Fully shaded",-72.45981467,42.38127733,"","iPad",0.78,"2024-07-31 13:43:07",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 15:13:00","BUFFAM","night",18,NA,"","Run","","Center",NA,"Boulder,Rock,Sand","Fully shaded",-72.45979167,42.38138767,"","iPad",0.78,"2024-07-31 13:43:07",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 15:13:00","BUFFAM","night",14,NA,"","Riffle","","Center",NA,"Rock,Pebble,Sand","Mostly shaded",-72.459844,42.38135683,"","iPad",0.78,"2024-07-31 13:43:07",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 15:14:00","BUFFAM","night",56,NA,"","Glide","Undercut_bank","Left",NA,"Rock,Boulder,Pebble","Fully shaded",-72.46019417,42.38124883,"","iPad",0.78,"2024-07-31 13:43:07",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 15:16:00","AMETHYST","night",19,NA,"","Riffle","","Left",NA,"Rock,Boulder,Pebble","Fully shaded",-72.46043167,42.38126717,"","iPad",2.83,NA,82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-07-31","2024-07-31 15:17:00","HARRIS","night",19,NA,"","Glide","","Center",NA,"Boulder,Rock,Pebble","Fully shaded",-72.46033417,42.38114933,"","iPad",2.05,"2024-07-31 14:37:29",82,"Cloudy","No rain","13:01","16:10","AMTH202407311451EST BUFF202407311447EST HARR202407311447EST",NA,"14:47","Lat: 42.3802102 N Long: 72.4625902 W",80,"Buffim- Lat: 42.3818780 N Long: 72.4583519 W Harris- Lat: 42.3805731 N Long: 72.4586648 W",80
"2024-08-01","2024-08-01 04:20:00","UNDERHILL","day",34,NA,"RECOVERED","Riffle","","Center",NA,"Rock","Night",-72.32653733,42.4455985,"Dead. Found tag.","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 04:30:00","UNDERHILL","day",33,NA,"","Riffle","","Center",NA,"Rock","Night",-72.32646183,42.44528067,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 04:47:00","UNDERHILL","day",45,NA,"","Riffle","","Center",NA,"Rock","Night",-72.3278335,42.4452575,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 04:59:00","UNDERHILL","day",45,185,"","Pool","Woody_debris","",NA,"Rock,Pebble","Mostly shaded",-72.32794783,42.4449025,"Seems to be moving","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 05:12:00","UNDERHILL","day",35,NA,"","Run","","Center",NA,"Rock","Lightly shaded",-72.329803,42.4436085,"May be dead. Hasn’t moved in 6 months!","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 05:52:00","UNDERHILL","day",35,NA,"","Pool","","Center",NA,"Rock","Mostly shaded",-72.32958983,42.443616,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 06:08:00","UNDERHILL","day",44,NA,"","Pool","","Center",NA,"Rock,Sand,Pebble","Mostly shaded",-72.32793567,42.445016,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 06:18:00","UNDERHILL","day",45,NA,"","Pool","","",NA,"Rock,Pebble","Mostly shaded",-72.32773017,42.4453,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 06:25:00","UNDERHILL","day",34,NA,"","Riffle","","",NA,"Rock","Mostly shaded",-72.32679567,42.4455335,"dead","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 06:39:00","UNDERHILL","day",33,NA,"","Run","Woody_debris","Center",NA,"Rock,Pebble","Mostly shaded",-72.32618033,42.4454495,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 07:33:00","UNDERHILL","day",33,NA,"","Run","","Center",NA,"Rock,Sand","Lightly shaded",-72.326308,42.44558567,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 07:44:00","UNDERHILL","day",45,NA,"","Pool","","Center",NA,"Rock,Sand","Fully shaded",-72.32783983,42.44504583,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 07:47:00","UNDERHILL","day",44,NA,"","Pool","Woody_debris","Center",NA,"Rock,Sand,Pebble","Mostly shaded",-72.327992,42.44489633,"Suspected potentially dead, hasn’t moved in a long time, unable to find a shed tag ","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 08:08:00","UNDERHILL","day",44,NA,"","Pool","Woody_debris","Center",NA,"Rock,Sand","Lightly shaded",-72.32783583,42.44480867,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 08:10:00","UNDERHILL","day",45,NA,"","Pool","","Center",NA,"Rock,Sand","Mostly shaded",-72.3277865,42.44515583,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 08:30:00","UNDERHILL","day",33,NA,"","Riffle","Woody_debris","Center",NA,"Rock,Pebble","Mostly shaded",-72.32623033,42.44533583,"","iPad",1.65,"2024-08-01 04:38:01",72,"Clear","No rain","03:51","09:27","UNDH202408010442EST",NA,"04:42","42.4442400 degrees N 72.3233604 degrees W",70,"42.4456778 N 72.3323930 W",70
"2024-08-01","2024-08-01 13:16:00","UNDERHILL","night",33,NA,"","Run","","Center",NA,"Sand,Rock","Fully shaded",-72.326415,42.44562967,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 13:20:00","UNDERHILL","night",45,NA,"","Run","","Center",NA,"Rock,Sand","Mostly shaded",-72.32783033,42.445186,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 13:33:00","UNDERHILL","night",44,NA,"","Run","","Center",NA,"Sand,Pebble,Rock","Mostly shaded",-72.32789883,42.4448635,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 13:42:00","UNDERHILL","night",35,NA,"","Pool","","Right",NA,"Rock,Boulder,Sand","Mostly shaded",-72.32964717,42.44380967,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 14:23:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Boulder,Sand,Rock","Fully shaded",-72.32956,42.4438115,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 14:43:00","UNDERHILL","night",44,NA,"","Run","","Center",NA,"Sand,Rock,Boulder","Mostly shaded",-72.3279485,42.44488883,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 14:45:00","UNDERHILL","night",45,NA,"","Run","","Center",NA,"Rock,Sand","Mostly shaded",-72.32770967,42.44526933,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 14:49:00","UNDERHILL","night",33,NA,"","Run","","Center",NA,"Sand,Rock","Mostly shaded",-72.326402,42.44540483,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 16:01:00","UNDERHILL","night",33,NA,"","Run","","Center",NA,"Sand,Rock","Fully shaded",-72.32633217,42.44536133,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 16:05:00","UNDERHILL","night",45,NA,"","Run","","Center",NA,"Rock,Pebble,Sand","Fully shaded",-72.32781517,42.44533333,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 16:09:00","UNDERHILL","night",44,NA,"","Run","","Right",NA,"Sand,Rock","Fully shaded",-72.328081,42.444981,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 16:20:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Sand,Boulder,Rock","Fully shaded",-72.32964967,42.44384833,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 16:53:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Rock,Boulder","Fully shaded",-72.32972,42.44374267,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 17:06:00","UNDERHILL","night",44,NA,"","Run","","Center",NA,"Sand,Rock","Fully shaded",-72.32807433,42.44501783,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 17:08:00","UNDERHILL","night",45,NA,"","Run","","Center",NA,"Rock,Sand","Fully shaded",-72.3278785,42.445122,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 17:14:00","UNDERHILL","night",33,NA,"","Run","","Center",NA,"Sand,Rock","Fully shaded",-72.3263055,42.4453005,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 18:04:00","UNDERHILL","night",33,NA,"","Pool","Woody_debris","Center",NA,"Pebble","Mostly shaded",-72.3262285,42.44541,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 18:08:00","UNDERHILL","night",45,NA,"","Pool","Undercut_bank","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.32784533,42.44510833,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-01","2024-08-01 18:15:00","UNDERHILL","night",44,187,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Boulder","Lightly shaded",-72.32775117,42.44508983,"","iPad",0.97,"2024-08-01 15:02:42",87,"Partly cloudy/partly sunny","No rain","13:04","18:32","UNDH202408011308EST",NA,"13:08","Lat: 42.4444746 N Long: 72.3209563 W",80,"42.4455316, 72.3324642",80
"2024-08-02","2024-08-02 03:54:00","DRY UPPER","day",39.1,NA,"","Pool","Woody_debris,Undercut_bank","Right",NA,"Mud,Sand","Fully shaded",-72.50687,42.66808267,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 04:12:00","DRY UPPER","day",29.1,NA,"","Pool","Root_bundle,Woody_debris","Center",NA,"Mud,Sand,Pebble","Night",-72.50601267,42.668431,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 04:20:00","DRY UPPER","day",30.1,NA,"","Run","Undercut_bank,Woody_debris,Root_bundle","Left",NA,"Mud,Sand","Night",-72.505,42.668169,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 04:30:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Left",NA,"Sand","Night",-72.50448767,42.66762217,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 04:44:00","DRY UPPER","day",54,NA,"","Pool","Woody_debris,Undercut_bank","Right",NA,"Mud,Sand","Night",-72.50409833,42.666024,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 05:22:00","DRY UPPER","day",21,NA,"","Pool","","Center",NA,"Sand,Mud","Mostly shaded",-72.50430267,42.66196717,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 06:32:00","DRY UPPER","day",39.1,NA,"","Pool","Woody_debris,Undercut_bank","Right",NA,"Rock,Mud","Fully shaded",-72.506912,42.66819783,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 06:38:00","DRY UPPER","day",29.1,NA,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Fully shaded",-72.50598833,42.66825433,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 06:43:00","DRY UPPER","day",30.1,NA,"","Pool","Woody_debris","Center",NA,"Mud","Fully shaded",-72.50503417,42.66832283,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 06:52:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Center",NA,"Mud","Fully shaded",-72.50467967,42.66757367,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 07:01:00","DRY UPPER","day",54,NA,"","Pool","Woody_debris","Right",NA,"Mud,Rock","Fully shaded",-72.50402,42.665894,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 07:52:00","DRY UPPER","day",21,NA,"","Pool","Undercut_bank,Root_bundle","Left",NA,"Mud,Rock","Fully shaded",-72.50451283,42.66193483,"","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 08:47:00","DRY UPPER","day",52,NA,"RECOVERED","","","",NA,"Mud","",-72.50343883,42.66195,"Found dead in swamp. Recovered tag.","iPad",0.14,"2024-08-02 04:30:04",68,"Cloudy","No rain","03:47","09:05","DRYU202408020434EST",NA,"04:34","42.6596853 N 72.5040829. W",75,"42.6692172 N 72.5076433 W",75
"2024-08-02","2024-08-02 13:23:00","DRY UPPER","night",21,NA,"","Pool","Undercut_bank","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.504573,42.6618805,"","iPad",0.09,"2024-08-02 16:15:02",91,"Mostly cloudy","No rain","13:08","18:30","DRYU202408021524EST",NA,"15:24","42.6586227, 72.50442678",75,"42.6691425, 72.5076318",75
"2024-08-02","2024-08-02 14:00:00","DRY UPPER","night",29.1,NA,"","Pool","Woody_debris,Root_bundle","Center",NA,"Pebble,Rock,Granule","",-72.505863,42.668392,"","iPad",0.09,"2024-08-02 16:15:02",91,"Mostly cloudy","No rain","13:08","18:30","DRYU202408021524EST",NA,"15:24","42.6586227, 72.50442678",75,"42.6691425, 72.5076318",75
"2024-08-02","2024-08-02 14:11:00","DRY UPPER","night",30.1,NA,"","Pool","Undercut_bank","Center",NA,"Pebble,Granule,Rock","Mostly shaded",-72.5051725,42.6681005,"","iPad",0.09,"2024-08-02 16:15:02",91,"Mostly cloudy","No rain","13:08","18:30","DRYU202408021524EST",NA,"15:24","42.6586227, 72.50442678",75,"42.6691425, 72.5076318",75
